Datetime,Tweet Id,Tweet,Username,Language,English,Sentiment,Composes,Tweet_clean,Tweet_preprocessed,Clean_Sentence
2022-10-06 12:37:46+00:00,1578001570738114561,cm pengen nikah sm marklee. keknya masalah ketakutan gue menghadapi resesi ekonomi di 2023 akan terselesaikan,peachjjhyn,in,I want to marry Marklee. It seems that the problem of my fear of facing an economic recession in 2023 will be resolved,Negative,"{'neg': 0.293, 'neu': 0.606, 'pos': 0.101, 'compound': -0.7717}",cm pengen nikah sm markle keknya masalah ketakutan gue menghadapi resesi ekonomi di akan terselesaikan,"['cm', 'ken', 'nikah', 'sm', 'markle', 'kek', 'takut', 'gue', 'hadap', 'resesi', 'ekonomi', 'selesai']",cm ken nikah sm markle kek takut gue hadap resesi ekonomi selesai
2022-10-06 12:20:11+00:00,1577997142937174016,"💙 ekonomi dunia 2023 kan katanya akan resesi, kalian udah ngelakuin apa aja nih sekarang biar bisa survive di tahun depan?",convomf,in,💙 It's said that the world economy will be in recession in 2023. What are you doing now so you can survive next year?,Positive,"{'neg': 0.093, 'neu': 0.767, 'pos': 0.14, 'compound': 0.34}",💙 ekonomi dunia kan katanya akan resesi kalian udah ngelakuin apa aja nih sekarang biar bisa survive di tahun depan,"['', 'ekonomi', 'dunia', 'resesi', 'udah', 'ngelakuin', 'survive']", ekonomi dunia resesi udah ngelakuin survive
2022-10-06 12:03:13+00:00,1577992873630650373,Kabar resesi ekonomi th 2023 padahal udah berencana nonton Konser BP 🙂,puzzleof_life,in,News of an economic recession in 2023 even though I had planned to watch the BP Concert 🙂,Neutral,"{'neg': 0.119, 'neu': 0.766, 'pos': 0.115, 'compound': -0.024}",kabar resesi ekonomi th padahal udah berencana nonton konser bp 🙂,"['kabar', 'resesi', 'ekonomi', 'th', 'udah', 'rencana', 'nonton', 'konser', '']",kabar resesi ekonomi th udah rencana nonton konser 
2022-10-06 11:30:33+00:00,1577984653658828800,@schfess isu resesi ekonomi 2023,minkiflaw,in,@schfess issue of economic recession in 2023,Negative,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4215}",isu resesi ekonomi,"['isu', 'resesi', 'ekonomi']",isu resesi ekonomi
2022-10-06 11:26:51+00:00,1577983721747419136,"Berdasarkan pengalaman, pertumbuhan ekonomi Indonesia cenderung melambat saat dunia jatuh ke dalam resesi.

Analisis terbaru dari @KATADATAcoid membahas soal proyeksi resesi global pada 2023 dan potensi dampaknya ke Indonesia. Silakan baca di sini: https://t.co/yTfpj11GeG https://t.co/tuK8ct5PVp",dzulfiqarfr,in,"Based on experience, Indonesia's economic growth tends to slow down when the world falls into recession.

The latest analysis from @KATADATAcoid discusses the projection of a global recession in 2023 and its potential impact on Indonesia. Please read here: https://t.co/yTfpj11GeG https://t.co/tuK8ct5PVp",Negative,"{'neg': 0.118, 'neu': 0.779, 'pos': 0.103, 'compound': -0.1779}",berdasarkan pengalaman pertumbuhan ekonomi indonesia cenderung melambat sat dunia jatuh ke dalam resesi analisis terbaru dari membahas soal proyeksi resesi global pada dan potensi dampaknya ke indonesia silakan baca di sini,"['dasar', 'alam', 'tumbuh', 'ekonomi', 'indonesia', 'cenderung', 'lambat', 'sat', 'dunia', 'jatuh', 'resesi', 'analisis', 'baru', 'bahas', 'proyeksi', 'resesi', 'global', 'potensi', 'dampak', 'indonesia', 'sila', 'baca']",dasar alam tumbuh ekonomi indonesia cenderung lambat sat dunia jatuh resesi analisis baru bahas proyeksi resesi global potensi dampak indonesia sila baca
2022-10-06 10:54:32+00:00,1577975587448057857,"Apa Itu Resesi? Ancaman Ekonomi Global di 2023

https://t.co/VxPdXJ3wD7",tribunjateng,in,"What is a Recession? Global Economic Threats in 2023

https://t.co/VxPdXJ3wD7",Negative,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.6808}",apa itu resesi ancaman ekonomi global di,"['resesi', 'ancam', 'ekonomi', 'global']",resesi ancam ekonomi global
2022-10-06 10:07:35+00:00,1577963774619037696,@cwyeonjun 2023 resesi ekonomi tp konser2 datengnya rebutan semua 🤌🏻,DIORSBN,in,@cwyeonjun 2023 economic recession but the concerts coming are all up for grabs 🤌🏻,Negative,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.2263}",resesi ekonomi tp konser datengnya rebutan semua 🤌🏻,"['resesi', 'ekonomi', 'tp', 'konser', 'datengnya', 'rebut', '']",resesi ekonomi tp konser datengnya rebut 
2022-10-06 09:55:57+00:00,1577960844511834113,"Orang-orang pada musingin akhir tahun belum dapet pasangan atau belum ada rencana nikah. Sedangkan aku, musingin resesi ekonomi kalo kejadian tahun depan, beneran ga lucu inflasinya. Speech dari pak Jokowi yg mengatakan bahwa 2023 akan gelap itu beneran kepikiran sampe skrg 🫠",ninibaebae_,in,"People at the end of the year have not found a partner or have no plans to get married. Meanwhile, I'm thinking about an economic recession if it happens next year, the inflation really isn't funny. Mr Jokowi's speech saying that 2023 will be dark is really something I've been thinking about until now 🫠",Negative,"{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.7707}",orangorang pada musingin akhir tahun belum dapet pasangan atau belum ada rencana nikah sedangkan aku musingin resesi ekonomi kalo kejadian tahun depan beneran ga lucu inflasinya spech dari pak jokowi yg mengatakan bahwa akan gelap itu beneran kepikiran sampe skrg 🫠,"['orangorang', 'musingin', 'dapet', 'pasang', 'rencana', 'nikah', 'musingin', 'resesi', 'ekonomi', 'jadi', 'beneran', 'lucu', 'inflasi', 'spech', 'gelap', 'beneran', 'pikir', 'sampe', 'skrg', '']",orangorang musingin dapet pasang rencana nikah musingin resesi ekonomi jadi beneran lucu inflasi spech gelap beneran pikir sampe skrg 
2022-10-06 07:15:00+00:00,1577920340621234178,"Resesi ekonomi 2023 mengancam ekonomi dunia ini penyebab dan dampaknya.

#resesi #ekonomidunia2023 #poskota 
https://t.co/UXVjB6f7j0",poskotanetwork,in,"The 2023 economic recession threatens the world economy with its causes and impacts.

#recession #worldeconomy2023 #postcity
https://t.co/UXVjB6f7j0",Negative,"{'neg': 0.369, 'neu': 0.631, 'pos': 0.0, 'compound': -0.802}",resesi ekonomi mengancam ekonomi dunia ini penyebab dan dampaknya,"['resesi', 'ekonomi', 'ancam', 'ekonomi', 'dunia', 'sebab', 'dampak']",resesi ekonomi ancam ekonomi dunia sebab dampak
2022-10-06 06:30:07+00:00,1577909045629190145,Industri Nikel Berpotensi Topang Ekonomi dari Ancaman Resesi 2023 https://t.co/n8uKljBkud,liputan6dotcom,in,The Nickel Industry Has the Potential to Support the Economy from the Threat of Recession in 2023 https://t.co/n8uKljBkud,Negative,"{'neg': 0.259, 'neu': 0.628, 'pos': 0.113, 'compound': -0.5423}",industri nikel berpotensi topang ekonomi dari ancaman resesi,"['industri', 'nikel', 'potensi', 'topang', 'ekonomi', 'ancam', 'resesi']",industri nikel potensi topang ekonomi ancam resesi
2022-10-06 01:42:25+00:00,1577836644937658368,"Semoga smtown in jakarta kalo emang beneran jadi open tiketnya tahun depan aja ya, jgn sekarang please, lagi miskin gembel, belum lagi mikirin resesi, jujur banget ini udah berdampak loh orang2 yg prepare buat resesi ekonomi 2023",dyanayaja,in,"Hopefully SMtown in Jakarta, if it really does open up tickets, will be open next year, not now please, I'm still poor, I'm not yet thinking about a recession, to be honest, this is already having an impact on people who are preparing for an economic recession in 2023",Negative,"{'neg': 0.179, 'neu': 0.721, 'pos': 0.101, 'compound': -0.5664}",semoga smtown in jakarta kalo emang beneran jadi open tiketnya tahun depan aja ya jgn sekarang please lagi miskin gembel belum lagi mikirin resesi jujur banget ini udah berdampak loh orang yg prepare buat resesi ekonomi,"['moga', 'smtown', 'in', 'jakarta', 'emang', 'beneran', 'open', 'tiket', 'please', 'miskin', 'gembel', 'mikirin', 'resesi', 'jujur', 'banget', 'udah', 'dampak', 'orang', 'prepare', 'resesi', 'ekonomi']",moga smtown in jakarta emang beneran open tiket please miskin gembel mikirin resesi jujur banget udah dampak orang prepare resesi ekonomi
2022-10-05 23:28:26+00:00,1577802928131551232,"Pagi2 kepikiran resesi 2023, krisis ekonomi tahun depan kayanya bakal ngeri dan mikir keras bgt, tabungan cukupkah? mental amankah? wkwk, udahlah rem dulu berkeinginan akan hobi yg agak menguras dompet",_alrouf_,in,"When you think about the recession in 2023, next year's economic crisis, you will be horrified and think hard, will you have enough savings? is it mentally safe? Wow, never mind the brakes on wanting a hobby that drains your wallet a bit",Negative,"{'neg': 0.218, 'neu': 0.662, 'pos': 0.12, 'compound': -0.6662}",pagi kepikiran resesi krisis ekonomi tahun depan kayanya bakal ngeri dan mikir keras sangat tabungan cukupkah mental amankah wkwk udahlah rem dulu berkeinginan akan hobi yg agak menguras dompet,"['pagi', 'pikir', 'resesi', 'krisis', 'ekonomi', 'kaya', 'ngeri', 'mikir', 'keras', 'tabung', 'mental', 'aman', 'wkwk', 'udahlah', 'rem', 'hobi', 'uras', 'dompet']",pagi pikir resesi krisis ekonomi kaya ngeri mikir keras tabung mental aman wkwk udahlah rem hobi uras dompet
2022-10-05 22:46:02+00:00,1577792256719093760,Menkeu Sri Mulyani mengingatkan ekonomi global berisiko resesi pada 2023. Menparekraf Sandiaga Uno menyebut solusinya yaitu dengan memberi bantuan ke UMKM. https://t.co/wQ0s0EwfRZ,tauberitamedia,in,Minister of Finance Sri Mulyani warned that the global economy is at risk of recession in 2023. Minister of Tourism and Creative Economy Sandiaga Uno said the solution is to provide assistance to MSMEs. https://t.co/wQ0s0EwfRZ,Negative,"{'neg': 0.166, 'neu': 0.711, 'pos': 0.123, 'compound': -0.2023}",menteri keuangan sri mulyani mengingatkan ekonomi global berisiko resesi pada menteri pariwisita dan ekonomi kreatif sandiaga uno menyebut solusinya yaitu dengan memberi bantuan ke usaha mikro kecil menengah,"['menteri', 'uang', 'ekonomi', 'global', 'risiko', 'resesi', 'menteri', 'pariwisita', 'ekonomi', 'kreatif', 'sandiaga', 'uno', 'sebut', 'solusi', 'bantu', 'usaha', 'mikro', 'tengah']",menteri uang ekonomi global risiko resesi menteri pariwisita ekonomi kreatif sandiaga uno sebut solusi bantu usaha mikro tengah
2022-10-05 20:26:29+00:00,1577757138654748672,Kebangun tengah malam malah mikirin resesi ekonomi 2023,dyanayaja,in,Waking up in the middle of the night thinking about the 2023 economic recession,Negative,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.4215}",kebangun tengah malam malah mikirin resesi ekonomi,"['bangun', 'malam', 'mikirin', 'resesi', 'ekonomi']",bangun malam mikirin resesi ekonomi
2022-10-05 17:15:32+00:00,1577709081950703616,"ya disisi lain kadang perlu aware juga sih sama life’s update kyk resesi contohnya. gilaa 2023 bakal kyk gimana ya kalo gaada freelance, passive income atau side job. ekonomi emang ga bisa ditebak.",vanillacakexz,in,"Yes, on the other hand, sometimes you also need to be aware of life's updates, like a recession, for example. It's crazy what 2023 will look like if there is no freelance, passive income or side jobs. The economy is truly unpredictable.",Positive,"{'neg': 0.156, 'neu': 0.595, 'pos': 0.249, 'compound': 0.7286}",ya disisi lain kadang perlu aware juga sih sama life’s update kyk resesi contohnya gila bakal kyk gimana ya kalo gada frelance pasive income atau side job ekonomi emang ga bisa ditebak,"['sisi', 'kadang', 'aware', 'life', '', 's', 'update', 'kyk', 'resesi', 'contoh', 'gila', 'kyk', 'gimana', 'gada', 'frelance', 'pasive', 'income', 'side', 'job', 'ekonomi', 'emang', 'tebak']",sisi kadang aware life  s update kyk resesi contoh gila kyk gimana gada frelance pasive income side job ekonomi emang tebak
2022-10-05 16:12:25+00:00,1577693198088110082,"Resesi Adalah Apa? Penyebab Kenapa Terjadi hingga Dampak Jika Terjadi pada Ekonomi Indonesia 2023 – Berita DIY 

 https://t.co/rTggrcbzuI",RepublikJurnal,in,"Recession Is What? The reasons why it occurs and the impact if it occurs on the Indonesian economy in 2023 – DIY News

 https://t.co/rTggrcbzuI",Negative,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.4215}",resesi adalah apa penyebab kenapa terjadi hinga dampak jika terjadi pada ekonomi indonesia – berita diy,"['resesi', 'sebab', 'hinga', 'dampak', 'ekonomi', 'indonesia', '', 'berita']",resesi sebab hinga dampak ekonomi indonesia  berita
2022-10-05 15:32:05+00:00,1577683047918735360,Negara di Asia Ini Bebas dari Ancaman Resesi 2023: Saat ini ekonomi dunia sedang tak stabil. Ancaman resesi bisa terjadi menghampiri dunia pada 2023. Banyak hal yang memicu terjadinya… https://t.co/iCWdvX038S #Ekonomi #resesi2023 #resesiekonomi #resesiglobal #resesiglobal2023,terkinidotid,in,This country in Asia is free from the threat of recession in 2023: Currently the world economy is unstable. The threat of a recession could hit the world in 2023. Many things can trigger this... https://t.co/iCWdvX038S #Economy #2023 recession #economic recession #globalrecession #2023global recession,Negative,"{'neg': 0.378, 'neu': 0.568, 'pos': 0.054, 'compound': -0.9584}",negara di asia ini bebas dari ancaman resesi sat ini ekonomi dunia sedang tak stabil ancaman resesi bisa terjadi menghampiri dunia pada banyak hal yang memicu terjadinya…,"['negara', 'asia', 'bebas', 'ancam', 'resesi', 'sat', 'ekonomi', 'dunia', 'stabil', 'ancam', 'resesi', 'hampir', 'dunia', 'picu', 'jadi']",negara asia bebas ancam resesi sat ekonomi dunia stabil ancam resesi hampir dunia picu jadi
2022-10-05 14:45:00+00:00,1577671202004357120,"Link selengkapnya sebagai berikut :

1.        Kenaikan Harga BBM
https://t.co/Ezk6uV9Mm8 
2.        Resesi Ekonomi Global 2023
https://t.co/WGmxzZrDw4 
3.        Satgas Penanganan Penyakit Mulut dan Kuku (PMK) Mengeluarkan SE No 6 Tahun 2022
https://t.co/7Onbsy25Ai https://t.co/73UtSjc449",bemfkh_ugm,in,"The complete link is as follows:

1. Increase in fuel prices
https://t.co/Ezk6uV9Mm8
2. Global Economic Recession 2023
https://t.co/WGmxzZrDw4
3. The Task Force for Handling Foot and Mouth Disease (PMK) Issues SE No. 6 of 2022
https://t.co/7Onbsy25Ai https://t.co/73UtSjc449",Negative,"{'neg': 0.07, 'neu': 0.873, 'pos': 0.057, 'compound': -0.128}",link selengkapnya sebagai berikut kenaikan harga bm resesi ekonomi global satgas penanganan penyakit mulut dan kuku pmk mengeluarkan se no tahun,"['link', 'lengkap', 'naik', 'harga', 'bm', 'resesi', 'ekonomi', 'global', 'satgas', 'tangan', 'sakit', 'mulut', 'kuku', 'pmk', 'keluar', 'no']",link lengkap naik harga bm resesi ekonomi global satgas tangan sakit mulut kuku pmk keluar no
2022-10-05 14:38:03+00:00,1577669452287442945,Siap2 terjun bebas di 2023 bagi siapapun yang ga bisa mengelola keuangannya saat ini 💸 📉 #resesi #ekonomi,MyUsername247,in,Get ready for freefall in 2023 for anyone who can't manage their finances right now 💸 📉 #recession #economy,Negative,"{'neg': 0.111, 'neu': 0.791, 'pos': 0.099, 'compound': -0.0772}",siap terjun bebas di bagi siapapun yang ga bisa mengelola keuanganya sat ini 💸 📉,"['terjun', 'bebas', 'kelola', 'keuanganya', 'sat', '', '']",terjun bebas kelola keuanganya sat  
2022-10-05 14:11:41+00:00,1577662813920583681,"Stress bgt update info isinya resesi 2023, susahnya 2023, ancurnya ekonomi 2023 😣",bapakota,in,"It's really stressful to update the information containing the recession in 2023, the difficulties in 2023, the economic collapse in 2023 😣",Negative,"{'neg': 0.383, 'neu': 0.617, 'pos': 0.0, 'compound': -0.8955}",stres sangat update info isinya resesi susahnya ancurnya ekonomi 😣,"['stres', 'update', 'info', 'isi', 'resesi', 'susah', 'ancurnya', 'ekonomi', '']",stres update info isi resesi susah ancurnya ekonomi 
2022-10-05 13:55:23+00:00,1577658714982469635,"Sumpah kenapa isi fyp aku tiba"" byk kali yg bahas resesi ekonomi 2023, jd takut woii",mhrdkass,in,"I swear, why did the contents of my FYP arrive? Many times people have discussed the economic recession in 2023, so I'm afraid, wow.",Positive,"{'neg': 0.138, 'neu': 0.723, 'pos': 0.14, 'compound': 0.2648}",sumpah kenapa isi fyp aku tiba byk kali yg bahas resesi ekonomi jd takut woi,"['sumpah', 'isi', 'fyp', 'kali', 'bahas', 'resesi', 'ekonomi', 'takut', 'woi']",sumpah isi fyp kali bahas resesi ekonomi takut woi
2022-10-05 13:43:25+00:00,1577655701085646848,"Berita resesi ekonomi global tahun 2023 sangat2 mengganggu pikiran. Sebagai pengusaha newbi, gw sangat amat overthingking. Tp kayaknya gw gak takut banget jatoh miskin. Karna emang udah miskin si 🥲aduhh",mutia_nrftri,in,"The news of the global economic recession in 2023 really disturbs the mind. As a newbie entrepreneur, I really overthink. But I don't think I'm really afraid of falling into poverty. Because I'm already poor 🥲ouch",Negative,"{'neg': 0.325, 'neu': 0.675, 'pos': 0.0, 'compound': -0.9312}",berita resesi ekonomi global tahun sangat mengangu pikiran sebagai pengusaha newbi saya sangat amat overthingking tp kayaknya saya gak takut banget jatoh miskin karna emang udah miskin si 🥲aduh,"['berita', 'resesi', 'ekonomi', 'global', 'mengangu', 'pikir', 'usaha', 'newbi', 'overthingking', 'tp', 'kayak', 'takut', 'banget', 'jatoh', 'miskin', 'karna', 'emang', 'udah', 'miskin', 'aduh']",berita resesi ekonomi global mengangu pikir usaha newbi overthingking tp kayak takut banget jatoh miskin karna emang udah miskin aduh
