Datetime,Tweet Id,Tweet,Username,Language,Tweet_clean,Tweet_preprocessed,Clean_Sentence,English,Sentiment,Composes
2022-10-16 00:42:34+00:00,1581445460727721985,"IMF memproyeksi ekonomi global akan gelap pada tahun 2023. Hal ini diakibatkan oleh banyak hal, mulai dari resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina, dan juga perubahan iklim jg sistem kapitalisme.cek d serba serbi mmc
#islamkaffah
https://t.co/kzHPhsBLi7",LeihanaUmmu,in,imf memproyeksi ekonomi global akan gelap pada tahun hal ini diakibatkan oleh banyak hal mulai dari resesi covid imbas invsi rusi ke ukrina dan juga perubahan iklim jg sistem kapitalismecek d serba serbi mc,"['imf', 'proyeksi', 'ekonomi', 'global', 'gelap', 'akibat', 'resesi', 'covid', 'imbas', 'invsi', 'rusi', 'ukrina', 'ubah', 'iklim', 'jg', 'sistem', 'kapitalismecek', 'serba', 'serbi', 'mc']",imf proyeksi ekonomi global gelap akibat resesi covid imbas invsi rusi ukrina ubah iklim jg sistem kapitalismecek serba serbi mc,imf global economic projections are dark due to the covid recession due to the Russian invasion of Ukraine change the climate as well as the capitalist system check all things mc,Negative,"{'neg': 0.083, 'neu': 0.855, 'pos': 0.062, 'compound': -0.1779}"
2022-10-16 00:26:12+00:00,1581441343699574784,"Ekonomi global akan gelap 2023. Penerapan ekonomi kapitalisme rentan terjadi krisis atau resesi. Hanya Islam kaffah dalam khilafah yang mampu menjaga stabilitas ekonomi dunia. Sektor riil yang bergerak, tanpa sektor no riil. 

Serba serbi MMC
https://t.co/a9DBWGRW2N",pecintabakso9,in,ekonomi global akan gelap penerapan ekonomi kapitalisme rentan terjadi krisis atau resesi hanya islam kafah dalam khilafah yang mampu menjaga stabilitas ekonomi dunia sektor ril yang bergerak tanpa sektor no ril serba serbi mc,"['ekonomi', 'global', 'gelap', 'terap', 'ekonomi', 'kapitalisme', 'rentan', 'krisis', 'resesi', 'islam', 'kafah', 'khilafah', 'jaga', 'stabilitas', 'ekonomi', 'dunia', 'sektor', 'ril', 'gerak', 'sektor', 'no', 'ril', 'serba', 'serbi', 'mc']",ekonomi global gelap terap ekonomi kapitalisme rentan krisis resesi islam kafah khilafah jaga stabilitas ekonomi dunia sektor ril gerak sektor no ril serba serbi mc,global economy is dark applying capitalism economy is vulnerable to crisis recession islam kafah khilafah maintain world economic stability real sector moves real sector no real all things mc,Negative,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.875}"
2022-10-16 00:24:11+00:00,1581440837086347264,"Ekonomi Dunia Diprediksi Gelap pada 2023, Mampukah Kapitalisme Mengatasinya? | Serba-serbi MMC

IMF memproyeksi ekonomi global akan gelap pada tahun 2023. Hal ini diakibatkan oleh banyak hal, mulai dari resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina,

https://t.co/ZiZpocrcAA https://t.co/4zJyePYg3S",yulkurniawati,in,ekonomi dunia diprediksi gelap pada mampukah kapitalisme mengatasinya serbaserbi mc imf memproyeksi ekonomi global akan gelap pada tahun hal ini diakibatkan oleh banyak hal mulai dari resesi covid imbas invsi rusi ke ukrina,"['ekonomi', 'dunia', 'prediksi', 'gelap', 'kapitalisme', 'atas', 'serbaserbi', 'mc', 'imf', 'proyeksi', 'ekonomi', 'global', 'gelap', 'akibat', 'resesi', 'covid', 'imbas', 'invsi', 'rusi', 'ukrina']",ekonomi dunia prediksi gelap kapitalisme atas serbaserbi mc imf proyeksi ekonomi global gelap akibat resesi covid imbas invsi rusi ukrina,world economy dark predictions of capitalism over sundries mc imf dark global economic projections due to the covid recession due to the russian invasion of ukrina,Negative,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.4215}"
2022-10-16 00:21:53+00:00,1581440257873956864,"IMF memprediksi ekonomi global akan gelap pada 2023. Hal ini disebabkan banyak hal, mulai dari resesi, covid 19, imbas invasi Rusia Ukraina, dan juga perubahan iklim. Penerapan sistem kapitalismelah biang kerusakan ini semua. 

Serba serbi MMC
https://t.co/MxZrFu8AgR
#IslamKaffah",Yukbelajar13,in,imf memprediksi ekonomi global akan gelap pada hal ini disebabkan banyak hal mulai dari resesi covid imbas invasi rusia ukraina dan juga perubahan iklim penerapan sistem kapitalismelah biang kerusakan ini semua serba serbi mc,"['imf', 'prediksi', 'ekonomi', 'global', 'gelap', 'sebab', 'resesi', 'covid', 'imbas', 'invasi', 'rusia', 'ukraina', 'ubah', 'iklim', 'terap', 'sistem', 'kapitalisme', 'biang', 'rusa', 'serba', 'serbi', 'mc']",imf prediksi ekonomi global gelap sebab resesi covid imbas invasi rusia ukraina ubah iklim terap sistem kapitalisme biang rusa serba serbi mc,imf predicts the global economy will be dark because of the covid recession due to the russian invasion of ukraine changing the climate applying the system of capitalism the culprit of all things mc,Negative,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.4215}"
2022-10-16 00:17:21+00:00,1581439116981735424,"IMF memproyeksi ekonomi global akan gelap pada tahun 2023. Hal ini diakibatkan oleh banyak hal, mulai dari resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina, dan juga perubahan iklim.
https://t.co/X0TMt9nJSS
Ekonomi kapitalisme
Serba-serbi MMC 
#IskamKaffah",IndahAlamku1,in,imf memproyeksi ekonomi global akan gelap pada tahun hal ini diakibatkan oleh banyak hal mulai dari resesi covid imbas invsi rusi ke ukrina dan juga perubahan iklim ekonomi kapitalisme serbaserbi mc,"['imf', 'proyeksi', 'ekonomi', 'global', 'gelap', 'akibat', 'resesi', 'covid', 'imbas', 'invsi', 'rusi', 'ukrina', 'ubah', 'iklim', 'ekonomi', 'kapitalisme', 'serbaserbi', 'mc']",imf proyeksi ekonomi global gelap akibat resesi covid imbas invsi rusi ukrina ubah iklim ekonomi kapitalisme serbaserbi mc,imf global economic projections are dark due to the covid recession due to the russian invasion of ukrina changing the economic climate of capitalism all over mc,Negative,"{'neg': 0.097, 'neu': 0.903, 'pos': 0.0, 'compound': -0.4215}"
2022-10-15 23:55:55+00:00,1581433720526946306,"IMF memproyeksi ekonomi global akan gelap pd tahun 2023. Hal ini diakibatkan oleh banyak hal, mulai dr resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina, dll. Mampukah Sistem Ekonomi Kapitalisme mengatasinya? Simak videonya di Serba-serbi MMC
https://t.co/rFNPpn7Cwx

#IslamKaffah",UmiHafizha1,in,imf memproyeksi ekonomi global akan gelap pd tahun hal ini diakibatkan oleh banyak hal mulai dr resesi covid imbas invsi rusi ke ukrina dl mampukah sistem ekonomi kapitalisme mengatasinya simak videonya di serbaserbi mc,"['imf', 'proyeksi', 'ekonomi', 'global', 'gelap', 'pd', 'akibat', 'resesi', 'covid', 'imbas', 'invsi', 'rusi', 'ukrina', 'dl', 'sistem', 'ekonomi', 'kapitalisme', 'atas', 'simak', 'video', 'serbaserbi', 'mc']",imf proyeksi ekonomi global gelap pd akibat resesi covid imbas invsi rusi ukrina dl sistem ekonomi kapitalisme atas simak video serbaserbi mc,imf the global economic projection is dark due to the covid recession due to the russian invasion of ukrina in the capitalist economic system above watch all the mc video,Negative,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.4215}"
2022-10-15 23:55:14+00:00,1581433550087208961,"ekonomi global Akan Gelap pd 2023 krn merugi 4T UD pd'26 akibat Resesi penyebabx setelah covid &amp; dihadapkan dg ancaman krisis imbas invasi Rusia ke Ukraina &amp; perubahan iklim,inilh akibt dri sistem ekonomi kapitalisme. Serba-serbi MMC https://t.co/ZLykApRMul
#IslamKaffah https://t.co/4FKuVXUBUt",latifajulia77,in,ekonomi global akan gelap pd krn merugi t ud pd akibat resesi penyebabx setelah covid amp dihadapkan dg ancaman krisis imbas invasi rusia ke ukraina amp perubahan ikliminilh akibt dri sistem ekonomi kapitalisme serbaserbi mc,"['ekonomi', 'global', 'gelap', 'pd', 'rugi', 'ud', 'pd', 'akibat', 'resesi', 'penyebabx', 'covid', 'hadap', 'ancam', 'krisis', 'imbas', 'invasi', 'rusia', 'ukraina', 'ubah', 'ikliminilh', 'akibt', 'dri', 'sistem', 'ekonomi', 'kapitalisme', 'serbaserbi', 'mc']",ekonomi global gelap pd rugi ud pd akibat resesi penyebabx covid hadap ancam krisis imbas invasi rusia ukraina ubah ikliminilh akibt dri sistem ekonomi kapitalisme serbaserbi mc,the global economy is dark at a loss ud due to the recession that causes x covid facing the threat of a crisis due to the invasion of Russia ukraine change the climate this is the result of the economic system of capitalism all over mc,Negative,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.9118}"
2022-10-15 23:52:30+00:00,1581432860182867968,"Ekonomi dunia diprediksi gelap pd 2023, mampukah kapitalisme mengatasi ekonomi kapitalis yg akan resesi thn depan?, simak selengkaonya di serba-serbi MMC https://t.co/vAdMqPfIgM
#IslamKaffah https://t.co/jqTnaEQMn4",latifajulia,in,ekonomi dunia diprediksi gelap pd mampukah kapitalisme mengatasi ekonomi kapitalis yg akan resesi thn depan simak selengkaonya di serbaserbi mc,"['ekonomi', 'dunia', 'prediksi', 'gelap', 'pd', 'kapitalisme', 'atas', 'ekonomi', 'kapitalis', 'resesi', 'simak', 'selengkaonya', 'serbaserbi', 'mc']",ekonomi dunia prediksi gelap pd kapitalisme atas ekonomi kapitalis resesi simak selengkaonya serbaserbi mc,world economy dark predictions on capitalism on a recession capitalist economy see completeness of all mc,Negative,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.4215}"
2022-10-15 23:07:59+00:00,1581421658757177344,"IMF memproyeksi ekonomi global akan gelap pada tahun 2023. Hal ini diakibatkan oleh banyak hal, mulai dari resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina, dan juga perubahan iklim. Mampukah Sistem Ekonomi Kapitalisme mengatasinya? Simak di channel MMC!

https://t.co/amWffMdfVh https://t.co/vJFxQZv5Kj",UmmuAsih2,in,imf memproyeksi ekonomi global akan gelap pada tahun hal ini diakibatkan oleh banyak hal mulai dari resesi covid imbas invsi rusi ke ukrina dan juga perubahan iklim mampukah sistem ekonomi kapitalisme mengatasinya simak di chanel mc,"['imf', 'proyeksi', 'ekonomi', 'global', 'gelap', 'akibat', 'resesi', 'covid', 'imbas', 'invsi', 'rusi', 'ukrina', 'ubah', 'iklim', 'sistem', 'ekonomi', 'kapitalisme', 'atas', 'simak', 'chanel', 'mc']",imf proyeksi ekonomi global gelap akibat resesi covid imbas invsi rusi ukrina ubah iklim sistem ekonomi kapitalisme atas simak chanel mc,imf dark global economic projections due to the covid recession due to the russian invasion of ukraine changing the climate of the capitalist economic system above see chanel mc,Negative,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.4215}"
2022-10-15 22:25:17+00:00,1581410911965044736,"Soal resesi ekonomi di 2023. Bukan soal percaya atau enggak sama influencer2 yg ngeributin soal itu. Tp emg ngga ada salahnya yg diomongin mereka. Bukan nakut2in. Intinya kan suruh hemat, nabung, invest. Kan bagus semua itu, pokoknya biar ekonomi u stabil sukur2 bisa jd kaya.",EviNatallia,in,soal resesi ekonomi di bukan soal percaya atau engak sama influencer yg ngeributin soal itu tp emg nga ada salahnya yg diomongin mereka bukan nakutin intinya kan suruh hemat nabung invest kan bagus semua itu pokoknya biar ekonomi u stabil sukur bisa jd kaya,"['resesi', 'ekonomi', 'percaya', 'engak', 'influencer', 'ngeributin', 'tp', 'emg', 'nga', 'salah', 'diomongin', 'nakutin', 'inti', 'suruh', 'hemat', 'nabung', 'invest', 'bagus', 'pokok', 'ekonomi', 'stabil', 'sukur', 'kaya']",resesi ekonomi percaya engak influencer ngeributin tp emg nga salah diomongin nakutin inti suruh hemat nabung invest bagus pokok ekonomi stabil sukur kaya,"Do you believe in the economic recession, influencers make a fuss but it's not wrong to say that they are afraid, the core is to save, save, invest, good, the main thing is the economy is stable, not rich enough",Positive,"{'neg': 0.101, 'neu': 0.575, 'pos': 0.324, 'compound': 0.9299}"
2022-10-15 19:59:21+00:00,1581374187826208768,"Udah seminggu lebih terpapar konten2 ttg resesi ekonomi. Belum selesai kencengin iket pinggang, ada koh raymond ngomong di channel paquito close the door ttg '2023 gelap'. Makin berat pala belakang.",nagapanass,in,udah semingu lebih terpapar konten tg resesi ekonomi belum selesai kencengin iket pingang ada koh raymond ngomong di chanel paquito close the dor tg gelap makin berat pala belakang,"['udah', 'semingu', 'papar', 'konten', 'tg', 'resesi', 'ekonomi', 'selesai', 'kencengin', 'iket', 'pingang', 'koh', 'raymond', 'ngomong', 'chanel', 'paquito', 'close', 'the', 'dor', 'tg', 'gelap', 'berat', 'pala']",udah semingu papar konten tg resesi ekonomi selesai kencengin iket pingang koh raymond ngomong chanel paquito close the dor tg gelap berat pala,"It's been a week since I've been explaining content about the economic recession, after tightening my belt, Koh Raymond, by the way, Chanel Paquito, Close the Dor, TG Dark Nutmeg",Negative,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.4215}"
2022-10-15 15:43:56+00:00,1581309909106163712,"Sore tadi, Ibu tanya mengenai resesi global  2023 karena sering fyp di tiktoknya. Kemudian aku jawab, aku jelaskan semua mengenai resesi, inflasi, gdp, dan tetek bengek ekonomi sejauh pengetahuanku yg cetek ini. Terus Ibu tanya lagi, masih tentang ekonomi, tapi aku ga bisa jawab-",laronkecill,in,sore tadi ibu tanya mengenai resesi global karena sering fyp di tiktoknya kemudian aku jawab aku jelaskan semua mengenai resesi inflasi gdp dan tetek bengek ekonomi sejauh pengetahuanku yg cetek ini terus ibu tanya lagi masih tentang ekonomi tapi aku ga bisa jawab,"['sore', 'resesi', 'global', 'fyp', 'tiktoknya', 'resesi', 'inflasi', 'gdp', 'tetek', 'bengek', 'ekonomi', 'tahu', 'cetek', 'ekonomi']",sore resesi global fyp tiktoknya resesi inflasi gdp tetek bengek ekonomi tahu cetek ekonomi,the afternoon of the global recession fyp tiktoknya recession inflation gdp the trifles of the economy know the shallowness of the economy,Negative,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.6808}"
2022-10-15 15:34:02+00:00,1581307419833298946,"https://t.co/SNZxBS9Lcg -  Hadapi Potensi Resesi Ekonomi 2023, Sandiaga : Kuatkan UMKM: Untuk menghadapi potensi resesi ekonomi pada 2023, Sandiaga menyebutkan UMKM perlu diperkuat. https://t.co/03TFrhw3HW https://t.co/nnWmyhTkH6",7Braders,in,hadapi potensi resesi ekonomi sandiaga kuatkan usaha mikro kecil menengah untuk menghadapi potensi resesi ekonomi pada sandiaga menyebutkan usaha mikro kecil menengah perlu diperkuat,"['hadap', 'potensi', 'resesi', 'ekonomi', 'sandiaga', 'kuat', 'usaha', 'mikro', 'tengah', 'hadap', 'potensi', 'resesi', 'ekonomi', 'sandiaga', 'usaha', 'mikro', 'tengah', 'kuat']",hadap potensi resesi ekonomi sandiaga kuat usaha mikro tengah hadap potensi resesi ekonomi sandiaga usaha mikro tengah kuat,"facing the potential for economic recession, micro-businesses are still strong",Positive,"{'neg': 0.199, 'neu': 0.567, 'pos': 0.234, 'compound': 0.128}"
2022-10-15 14:56:10+00:00,1581297888721719298,"msh bngung sm resesi, knp 2023 harus resesi, knp lumpuhnya ekonomi, brrarti memang ada yg mengendalikan ?!",arieftgh,in,msh bngung sm resesi knp harus resesi knp lumpuhnya ekonomi brarti memang ada yg mengendalikan,"['msh', 'bngung', 'sm', 'resesi', 'knp', 'resesi', 'knp', 'lumpuh', 'ekonomi', 'brarti', 'kendali']",msh bngung sm resesi knp resesi knp lumpuh ekonomi brarti kendali,"still confused about recession, why recession, why crippled economy means control",Negative,"{'neg': 0.497, 'neu': 0.503, 'pos': 0.0, 'compound': -0.7845}"
2022-10-15 14:39:59+00:00,1581293816023113729,"- UTAS RESESI EkONOMI 2023 -

Perlu disiapkan dr skrg menghadapi resesi ekonomi 2023 yg disebabkan oleh mrosotnya ekonomi global dan melemahnya ekonomi adidaya Amerika serikat",AhmadSayadi_,in,utas resesi ekonomi perlu disiapkan dr skrg menghadapi resesi ekonomi yg disebabkan oleh mrosotnya ekonomi global dan melemahnya ekonomi adidaya amerika serikat,"['utas', 'resesi', 'ekonomi', 'siap', 'skrg', 'hadap', 'resesi', 'ekonomi', 'sebab', 'mrosotnya', 'ekonomi', 'global', 'lemah', 'ekonomi', 'adidaya', 'amerika', 'serikat']",utas resesi ekonomi siap skrg hadap resesi ekonomi sebab mrosotnya ekonomi global lemah ekonomi adidaya amerika serikat,"The thread of economic recession is ready now to face economic recession due to the global economic downturn, the United States superpower economy is weak",Negative,"{'neg': 0.251, 'neu': 0.592, 'pos': 0.157, 'compound': -0.4939}"
2022-10-15 14:39:26+00:00,1581293678206689280,"Malming pngn santai&amp;ga nambah pikiran.Apa daya diajak ghibahin dunia ini sama Genk Kantin Mataram😐Sdh kuduga klo abis ghibah sama org2 ini,pasti overthinking.Lah gmn kagak,yg dighibahin resesi&amp;prediksi ekonomi 2023. Berat pan yak,kagak kuat otak ini,makin oleng dah jadinya",nuryantidewi78,in,malming pngn santaiampga nambah pikiranapa daya diajak ghibahin dunia ini sama genk kantin mataram😐sdh kuduga klo abis ghibah sama org inipasti overthinkinglah gmn kagakyg dighibahin resesiampprediksi ekonomi berat pan yakkagak kuat otak inimakin oleng dah jadinya,"['malming', 'pngn', 'santaiampga', 'nambah', 'pikiranapa', 'daya', 'ajak', 'ghibahin', 'dunia', 'genk', 'kantin', 'mataram sdh', 'duga', 'abis', 'ghibah', 'org', 'inipasti', 'overthinkinglah', 'gmn', 'kagakyg', 'dighibahin', 'resesiampprediksi', 'ekonomi', 'berat', 'pan', 'yakkagak', 'kuat', 'otak', 'inimakin', 'oleng', 'dah']",malming pngn santaiampga nambah pikiranapa daya ajak ghibahin dunia genk kantin mataram sdh duga abis ghibah org inipasti overthinkinglah gmn kagakyg dighibahin resesiampprediksi ekonomi berat pan yakkagak kuat otak inimakin oleng dah,malming wants to relax & add to the mind What's the power to invite world ghibahin genk Mataram canteen already suspect that after this people's backbiting must be overthinking how can you not be ghibahin recession & heavy economic predictions pan yak not strong enough this brain is getting shaky already,Neutral,"{'neg': 0.116, 'neu': 0.767, 'pos': 0.117, 'compound': 0.0077}"
2022-10-15 14:08:20+00:00,1581285850041942021,topiknya penguatan ekonomi dan antisipasi kekurangan pangan dalam menghadapi resesi 2023,bebellacto,in,topiknya penguatan ekonomi dan antisipasi kekurangan pangan dalam menghadapi resesi,"['topik', 'kuat', 'ekonomi', 'antisipasi', 'kurang', 'pangan', 'hadap', 'resesi']",topik kuat ekonomi antisipasi kurang pangan hadap resesi,the strong topic of the economy is anticipating food shortages in the face of a recession,Neutral,"{'neg': 0.213, 'neu': 0.628, 'pos': 0.159, 'compound': -0.0258}"
2022-10-15 14:03:41+00:00,1581284681076858881,"*2023 bakalan gelap, krisis ekonomi, resesi, penurunan suku uang.
*2023 nct dream tds2 di indo",llousions,in,bakalan gelap krisis ekonomi resesi penurunan suku uang nct dream tds di indo,"['gelap', 'krisis', 'ekonomi', 'resesi', 'turun', 'suku', 'uang', 'nct', 'dream', 'tds', 'indo']",gelap krisis ekonomi resesi turun suku uang nct dream tds indo,dark economic crisis recession down interest rates nct dream tds indo,Negative,"{'neg': 0.365, 'neu': 0.37, 'pos': 0.265, 'compound': -0.4404}"
